,id,tweets,date_created
86,1073556782193221632,"Adiós a Nintendo Acción, otro de los tesoros de coloridas páginas que coleccionaba compulsivamente durante la infan… https://t.co/rqnTp25nWL",2018-12-14 12:34:17
87,1072777724807315457,"RT @desmusea: 🔥¡EEEH!🔥
estamos así 🌈de felices por anunciaros que #DESMUSEADÍSIMA ha sido seleccionada para formar parte del Centro de Resi…",2018-12-12 08:58:35
88,1070255524120326145,@BandaiNamcoES !!Noooo!! que ha pasado con mi pocahontas &lt;/3,2018-12-05 09:56:15
89,1070255049480245248,"@mugiwarasens En realidad es una mujer borracha o puesta, no sé donde está el tema (a parte de lo despreciable que… https://t.co/QpSYJeG6iD",2018-12-05 09:54:22
90,1069180093573066753,"RT @mujeresenjuegos: ¡No os olvidéis de que hoy comienza el eventazo que ha preparado @talentnetworkes! 
Tendréis hoy y mañana muchísimos t…",2018-12-02 10:42:53
91,1068068013931409408,"RT @Roman_tecado: @Ursulayka @evacolladoduran - Yo venía por lo del trabajo.
Lo de ganar 400€ por media jornada ( 12h ) me viene reguleras…",2018-11-29 09:03:52
92,1068066393806069760,@mwediciones Ahora mismo voy por él 💖,2018-11-29 08:57:26
93,1068066324268630016,"RT @mwediciones: Llega el esperado tercer tomo de Atelier of Witch Hat. De verdad, estamos profundamente agradecidos por el cariño tan gran…",2018-11-29 08:57:10
94,1068066291641196544,"RT @blissy: Por si alguien se lo perdió ayer, aquí tenéis el índice, y por tanto un resumen sobre los contenidos, del libro 🤗 https://t.co/…",2018-11-29 08:57:02
95,1067455335571570688,"Este noviembre viajé por Aragón, y en mi recorrido por la ribera del río Ara me tope con #Jánovas y su historia. Su… https://t.co/RK3uxhVtSE",2018-11-27 16:29:19
96,1065887984501837825,"@UmiAmaiOfficial “Quieres ser mi canario”, Kuja, Blank (😓)...no digo más. The best, en todos los senses. Ojalá ser miembro de Tantalus 💀.",2018-11-23 08:41:13
97,1065886306687963136,"@UmiAmaiOfficial JODER, es que es EL JUEG. También es mi favorito &lt;3 https://t.co/1zVXz6hwsR",2018-11-23 08:34:33
98,1065885717207887872,@TodasGamers Entonces no soy la única que a veces le da rabia haber dado su usuario porque quiere jugar SOLA sin qu… https://t.co/m5qt7lvFcb,2018-11-23 08:32:12
99,1065192712616448001,RT @VandalOnline: Kingdom Hearts III está oficialmente terminado https://t.co/6elVQ5Gjn0,2018-11-21 10:38:27
100,1064899203137179648,@slifante Por la visibilidad que tienen es extremadamente importante que los juegos populares cuenten con amplia re… https://t.co/B7SpegsxPT,2018-11-20 15:12:09
101,1064887056776744961,"RT @ANYTEMAA: [Recordatorio] Ya ha comenzado “Play don’t tell” 🕹️. 19, 21 y 23 NOV en la facultad de geografía e historia @unicomplutense.…",2018-11-20 14:23:53
102,1064887043661201409,RT @GaymerEs: Taliyah de #LeagueofLegends se confirma como chica trans después de una interacción con Neeko.|🔗 https://t.co/xLdd9AG1h2 http…,2018-11-20 14:23:50
103,1064863918974267392,@GaymerEs @Naycrow_ 💕,2018-11-20 12:51:57
104,1064861811302952960,@Naycrow_ @GaymerEs Really? Quiero leerlo puedes pasarme donde lo has visto plis 🍪 https://t.co/7zxZxrVWD4,2018-11-20 12:43:34
105,1064861437854662656,💕 me encanta todo 💕 https://t.co/Wrwd2Swiay,2018-11-20 12:42:05
106,1064861277338644488,RT @dianespotting: Este viernes en @SangreFucsia voy a hablar de una pintora digna de un hilo de @firecrackerx porque era señora que se emp…,2018-11-20 12:41:27
107,1063367635482697728,"RT @NCINoticias: En el #DíaDeLasLibrerías 📚 queremos recordar a la 'Librería Mujeres' (@Lib_Mujeres), que este 2018 cumple 40 años de histo…",2018-11-16 09:46:15
108,1063342606334287872,RT @OldMith: Ayer me entrevistaron y me puse a diferenciar claramente entre periodismo de videojuegos y crítica cultural de videojuegos. Y…,2018-11-16 08:06:47
109,1063072930819645440,RT @NCINoticias: «para estos hombres las mujeres son máquinas expendedoras de dinero. Valen menos que la coca-cola que venden en sus locale…,2018-11-15 14:15:12
